ID_Turbina,Velocidad_Viento_ms,Temperatura_Ambiente_C,Presion_Atmosferica_hPa,Eficiencia_Energetica_kWh
65,9.180559213122375,13.961065102468158,982.5978288777134,197.89
66,14.939313829481469,28.19120357150012,1019.3139099692016,276.8
67,6.100332949444779,5.744971559573605,990.0681891067989,147.02
68,20.648333576588872,-0.0286649090872401,992.931041744402,363.13
69,4.640114160954958,10.957997093834944,988.2353176716148,123.51
70,24.711512605211382,7.925754624433678,996.5107532435748,407.41
71,19.989384924526465,8.333865420519555,1017.8375752844318,360.31
72,7.371744993751793,5.512348797245947,1005.9692929751968,172.27
73,3.121486576719253,-3.105806466363715,990.2440637075356,94.53
74,20.940151426006352,-4.195672936996378,1023.891503907602,363.67
75,18.550861564647576,39.44750753812142,1023.9790927475764,312.95
76,19.03815769690172,14.249791018113804,1023.5289212523004,340.71
77,19.967947627090805,12.294699122185676,991.9398105690768,355.24
78,4.628982338149988,25.584127721188143,1002.5619672090494,118.81
79,10.886246027973996,4.821424953927888,1029.2494828070437,224.54
80,5.549119309552854,37.74825327776014,1018.6006238154996,129.9
81,21.988275369263057,30.38552564869984,981.358371061278,385.47
82,16.712558790206273,-0.976504895948322,983.2602295630246,290.49
83,10.279756546758282,13.791134910321777,1003.1965688406168,203.96
84,4.39828370629252,34.560323840297414,1025.461010293078,114.23
85,9.841611077744568,37.51294100311346,1006.9350898976356,199.88
86,10.154033084588434,16.033068006244136,1004.8906254017144,198.62
87,19.05133592343741,22.60351251448185,985.2736849978317,334.46
88,17.02626436981469,2.516527574143385,1012.8390052362148,313.65
89,22.518680336679186,39.60258817616394,1021.1051580300112,383.41
90,13.388728353562884,5.425226562254952,999.021000375378,234.77
91,5.631073410642637,37.422929836080655,1018.7805925462663,151.96
92,18.69138531890589,24.23409920465658,1028.2238326950403,344.19
93,19.737271069571744,22.34815576954866,990.1883229563844,333.14
94,15.348098346528918,18.070982995742888,1006.1664815597372,287.12
95,19.96127795900034,5.380141527299141,994.3568979042288,344.39
96,13.863503120016595,2.943761440247872,1019.642720951692,260.59
97,14.500122246403867,4.92187940815789,1008.879668294058,270.44
98,12.405902403888092,3.389721796491454,1011.7291208775152,233.74
99,3.5592207883700944,30.081301310503896,1019.8957079807948,95.55
100,5.373611393852698,10.755636662502855,999.7985236331228,123.7
101,3.6914420851081537,-2.3970795546471635,1025.7545034203522,96.21
103,9.915831583679186,34.77036482335416,987.8977411417674,198.07
104,14.18855520562346,36.74885274378458,1014.79495590844,255.67
105,22.966462426374047,39.77085201908959,1019.6630675219128,401.32
106,8.484429041275249,2.825286214876928,995.8380838533764,192.14
107,12.028424306783856,12.830890850619642,1022.8589628499376,224.63
108,19.62212504794708,29.120731406684108,1025.3071627382883,346.73
109,8.033559640815694,26.32092781242065,993.8452243688904,175.5
110,4.693558016233446,1.9253157852934777,1029.176073635761,125.12
111,9.374531964102896,31.7124906245778,987.035576402438,191.38
112,6.546868319588097,5.09982573264973,990.1007834201243,155.63
113,23.453348351536608,5.071792667018039,989.2112419619014,406.62
114,20.77864835041717,19.16384903020361,1024.6994855003936,349.3
115,16.934882643229315,21.682297067876643,1012.714627616248,312.71
116,22.17213298412979,21.103879352701505,987.6052141611136,391.45
117,20.68078569178052,-0.8830923171010312,1002.0161709184174,352.58
118,7.104541295492789,34.48573881836712,1010.76490125349,156.95
119,22.636297966779512,6.952001916491772,984.1732042494692,396.38
120,14.865529322144315,0.8281714577261878,1024.120818420367,270.89
121,20.76368341360937,34.99366359410397,1020.1801767720768,372.19
122,22.71400859831685,38.0043174203389,1005.260338678832,414.35
123,9.996076449381006,33.795742776945275,1028.3563307629586,192.08
124,5.421142339608888,31.428223362619512,1000.888048963755,117.51
125,8.014573575922718,24.48588912875598,1029.205515951825,173.26
126,12.396371349777638,19.78858167741127,1013.3959999401814,243.16
127,20.996324850294847,-1.0855958039865437,1011.7335636626972,362.64
128,21.93607283163956,13.380394588181442,988.2977447647892,393.57
129,3.152946871686196,11.770983265554127,1024.0963879152323,83.91
130,14.236440656706446,6.688920269214679,1001.3744843960308,270.48
131,12.18304206927314,27.553905115986325,988.111670289124,226.69
132,7.886371830356065,17.314408078544687,980.630375998788,185.49
133,5.6370380813410215,-1.352920284155843,1007.9877841819192,154.48
134,10.427533770879815,4.90824408774151,1006.3699811061338,198.75
135,23.74401348607542,25.746644364681817,1015.967681118458,400.66
136,10.110464504456615,-1.5741113229364916,1024.51290265089,210.25
137,14.413393678354057,33.30431113219459,983.9703292321516,262.33
138,18.46641709569392,17.281593715628844,1016.574824517018,326.54
139,10.999851252344468,16.62639597969916,989.3705972048792,215.25
140,24.37920581986113,21.65835030967829,1022.9088526578582,396.49
141,24.173840488726448,32.110643466631714,1020.9531756930828,412.47
142,8.53921050815801,10.651414355598687,1007.0396877492772,171.19
143,13.93946712963248,25.51072686515786,1015.5121399311656,254.16
144,9.619322815968932,20.4579383798106,995.7175056591874,208.73
145,9.266490876304289,7.016272157623959,1003.5583949466408,176.43
146,3.8115128417997215,34.53834938598211,1021.0818448855237,115.3
147,16.41041534755773,30.884170972311765,1002.9632598586606,293.37
148,14.058938511034953,24.630332559629142,997.889913266272,258.09
149,4.132532527499766,33.276177809240885,1004.710622362515,119.89
150,9.130222213205451,34.02823904319111,1021.4124626218608,190.35
151,22.98184949126638,26.87633395217657,996.7604023685436,400.43
152,8.270361594673393,32.66559977636524,988.6880796567872,183.74
153,6.187687186006908,26.38621577511777,1015.600701016539,139.5
154,13.767960726106386,25.60633472921352,1021.298910635404,250.4
155,24.684309990433217,22.83751201968329,985.0318739261768,409.41
156,8.325215973253009,28.87224878009385,991.9937056377972,166.62
157,17.786982042929328,2.1372297381883163,987.0985994880496,346.3
158,19.755631537231785,34.63918416395178,997.3970705791083,358.78
159,8.228025967832792,34.23295874853544,1002.5175489452706,159.91
160,19.02075966946091,-3.6838722634448384,1017.4413168481652,322.09
161,11.091228919823571,32.16175377541432,1012.5573792440836,221.19
162,16.910728273058748,0.7991440363050337,1011.0464283739216,309.13
163,16.937653636739682,10.080348441661386,997.6187473304828,309.55
164,14.787043049644687,28.45787153312235,1022.072377654238,269.26
165,4.986374941196983,2.234195322173869,1003.5643583699082,123.54
166,21.376654902963235,31.8085160853578,1028.9552469007576,373.93
167,10.057161429378189,32.446038008098384,1011.7071069147868,201.72
168,7.103407228796793,17.83604801923763,986.3132370782253,134.36
169,3.897053114204806,-4.712635772742489,1013.8088781037716,106.16
170,15.99964475014132,7.916715992871076,996.2552007715848,281.48
171,17.90641596053021,22.7617113269084,1014.3163598343048,320.35
172,3.364932236412836,39.15337801123405,983.4820574081205,130.33
173,14.266047282584182,23.43160871575008,988.744071858798,267.67
174,7.982907054354635,6.691161147887192,1022.7868629452892,166.61
175,17.193801389007895,23.53025663948251,991.3589778511756,317.13
176,6.836061438109812,19.299342087213496,1021.852056262147,157.37
177,18.20063023825425,30.093042781801465,993.9638044227204,327.21
178,11.508177618611825,-0.185871252786872,1012.1440955029354,228.69
179,23.60805975220816,29.246255612591263,1014.7075286754916,424.69
180,6.025460771211852,19.356996040424963,1005.6327376572526,129.07
181,10.503459723105689,38.33464017365476,995.2655338348366,212.29
182,5.496417467292959,10.384247471740874,990.6322188185547,123.18
183,23.34325960212838,23.467985191027665,981.6594677281212,405.7
184,22.301465774381583,36.94126474795078,995.1973200620362,375.34
185,8.674715809733424,-0.3870622404194339,1012.658139526564,175.95
186,17.51964901275194,37.1752819256403,1026.915240922424,309.84
187,20.978888404426748,25.9548575035366,1023.5602241131526,374.44
188,15.214417855188172,-1.9473323402672644,1018.3032388267652,287.4
189,14.652312723832145,8.543360512606732,1019.422367162665,257.33
190,8.320750399809937,26.86774398903767,1013.2492451737996,175.36
191,5.048260891729782,-1.9692229339052727,993.0143428783,118.63
192,22.73874667497319,21.197670707932296,1025.3597515352917,378.5
193,22.80919725759327,10.564737562883051,1013.5366155952916,389.97
194,16.928232060011894,22.94119829953647,1008.022031549022,300.84
195,10.458655403071417,-2.9416084784369216,985.549473460674,231.15
196,10.68261064147854,34.219156276856936,1002.3527771903211,214.57
197,18.971024935145262,38.80700361298286,1003.0179135600964,320.79
198,22.736425718956696,38.59950348785612,1023.2281804761336,385.4
199,22.51590133383258,28.73433242843161,1007.3324110093894,397.95
200,20.157262008867725,0.8538808058784388,999.0200274485204,373.24
201,17.12469621539433,29.121843816806013,1028.840016425533,291.01
202,4.8510792298910745,-3.893588759353932,985.5360296663158,103.97
203,6.555831710081503,-4.004440181195124,1001.1274214155972,167.05
205,16.34143931251098,16.988943568209958,1016.9952060383464,286.44
206,3.2023351355658525,29.66833380135069,1025.9038276099575,103.38
207,5.232373943052706,25.74829194729273,994.0018664775243,102.13
208,17.59703892037723,15.065621786953674,1022.917083839956,313.99
209,3.111354844616811,7.313199982674964,994.6109115230948,99.95
210,6.537777131184971,39.87060250709701,1025.5385080821957,157.31
211,15.072143366064894,14.178158600618785,1017.6980951798392,265.94
212,18.22169434923925,15.312416094835395,1020.245338842072,324.18
213,17.343147709057213,2.363071953625113,980.9003277800228,300.89
214,7.933924808132315,30.766429693746822,1028.140517853701,171.56
215,18.66794286964579,26.21570016016699,1016.3335496035162,321.07
216,8.219479924929601,4.934632575494218,995.2375547693068,169.21
217,10.158793359503887,-1.292852947287079,1021.4697332429424,192.42
218,19.42281091259653,25.62246859336209,994.0760599207464,347.85
219,17.291923779038722,24.453004642651084,1023.6376919783064,317.96
220,21.682915030871914,7.29667871491942,985.6290195205968,372.9
221,17.467483630607553,37.788860301268464,1015.1842988730398,312.39
222,15.502789273380376,1.7976051301405107,1007.0349238322456,268.06
223,5.060844892218034,14.455066046917086,984.826723509772,122.92
224,11.089747667307538,37.46271640754195,992.094691412942,215.84
225,8.83445208899796,13.887729261675505,980.6202018138656,208.72
226,8.36777215433984,23.733667644883848,1003.4383982732252,164.4
227,24.4062322045538,12.891747908325744,995.063263038,430.74
228,11.648149942668727,7.339684105690152,1009.917874214888,234.69
229,22.62502421389649,39.27899415819227,994.8618903854308,392.18
230,16.885049771939784,13.420030284176937,994.9959555753492,320.86
231,20.485848677916263,35.23446416556105,1017.1596599365802,361.01
232,14.058016048314226,5.347957265098879,982.4071417989176,264.76
233,15.6918854617799,4.589711681128749,1025.144749759599,284.85
234,13.835389264015006,-3.5989662701969887,1022.613193719559,269.77
235,7.295345731556979,24.325007141914828,1013.3902341613204,170.39
236,18.89394653575312,11.58368546756925,1009.6610785053692,327.15
237,9.176991973698827,33.896121242783664,1024.6151249069826,174.46
238,3.5349512614919845,16.294445801120073,989.2665089764356,100.99
239,17.200390509957693,38.56870425616248,983.9484581095414,300.01
240,6.896434946955077,3.348648206640452,991.9755084954768,152.81
241,23.69008885576412,34.088042558002485,1019.7289139350096,417.73
242,23.98642869405692,29.94685837562838,981.7335133363242,405.22
243,23.12701658484987,29.69148300898234,1009.1403417541744,396.48
244,11.143491405619775,33.01524526525994,1029.7718758095657,217.73
245,3.3400455636350834,29.24607959243496,1022.784804691877,108.58
246,23.42300837692996,23.17991447341369,1006.0722844521796,378.88
247,12.420051262980916,0.906019495707441,983.182045464332,230.23
248,24.26640601896073,-3.536321922893664,1021.5686757192856,416.11
249,24.199639495963563,36.43815315170591,1009.9489254088604,425.0
250,21.766208020281923,22.749264153433213,985.7466498529784,371.57
251,9.477875625530883,30.844178093927937,984.692864241168,173.4
252,11.472150029242355,16.66850581806475,1025.4813409718297,228.28
253,21.72500677337085,0.2788685033077511,1013.460013146904,369.52
254,9.972284113438109,0.6333606491147696,1021.4643399658378,187.69
255,6.728840427094035,25.850437925303712,1023.9489450141134,144.69
256,15.249627774083704,14.36376527047582,1008.588617602416,276.9
257,23.595405031537183,4.023612701515152,1005.872317587752,397.88
258,18.312655526849404,17.12175460336466,1001.5213705160496,302.63
259,15.54134574196603,-2.110597831618966,995.847329389556,292.09
260,5.137882862956908,21.188713086147946,1001.7297980429356,139.82
261,16.530158987381732,7.1047031995793954,1018.6939827865078,304.47
262,24.7811847022938,30.890159528673465,1010.0961715507566,410.34
263,6.081848335203529,8.96628815156082,1024.6261644977424,139.21
264,14.403252352002209,15.484906708681052,1002.1690007189594,265.98
265,22.30220758241502,-4.477075704135471,1010.3544789359375,390.52
266,19.2969095905925,-1.7398900492448504,1011.5653776545994,346.14
267,18.33434630189589,12.662210038300817,1009.5848581153164,317.67
268,18.454649847716404,16.597247562270557,1015.131688654276,327.64
269,10.908805326834614,22.000924665368668,991.8716734187404,218.2
270,9.459020573818854,8.124816041918645,1005.6181888772896,206.44
271,20.8059454205273,26.274184875694413,985.2112401404174,369.13
272,20.822494682941976,33.70550787351421,999.2255663822408,370.23
273,22.07559100876228,30.09329450020074,1004.3833534310633,381.97
274,23.091292156242368,-3.2171528593239285,1012.6112129772736,410.47
275,14.249532774940633,16.622812626602304,1027.52655262931,267.84
276,14.033358483118391,-0.2781419711821309,1010.0325533274178,251.89
277,20.562493937269053,5.892025713813736,1017.179695808828,372.47
278,17.299206477110832,39.39981669702159,1005.3133029747602,316.47
279,18.44327129966948,1.412299430568095,1011.7052015688166,322.22
280,20.507438727594224,17.449966905311022,983.5466108066888,352.82
282,10.435893450733788,26.61092367448468,998.0926546602568,211.17
283,11.262824958078768,20.184190756911136,1003.6246677503256,220.92
284,5.067602676499118,-4.560311866136735,982.2824372751192,129.13
285,15.722163101915829,9.690758870979636,987.001204877666,302.83
286,3.790730023528326,18.297023952312014,993.8407153895652,117.58
287,13.243156398914124,-1.046007538482499,1028.5766345450525,250.55
288,14.938181963566686,10.778211904413132,996.5673503551524,283.49
289,9.303907546822256,-3.5058601043885047,1004.102052905604,179.23
290,15.998331732518237,-1.4639676280240668,989.8048856369196,293.95
291,3.671005498659088,12.861547429071823,1010.5390035537883,123.16
292,3.821660152482717,0.9722089319377156,994.0341607757988,105.14
293,21.09721233451248,20.539338171770115,990.3496289219212,357.98
294,10.924194111047782,26.02592361117696,1005.8286314222988,207.34
295,5.795331278341465,31.02640145990873,980.2752899580212,126.03
296,14.489351721205695,4.006760991016455,980.3832016324612,259.49
297,19.93985816816944,2.53671620165814,990.9534404550928,345.39
298,7.74806260493055,-0.2944471849519887,981.836068125041,152.17
299,16.703590468018007,23.639361229463653,985.4012877065346,300.71
300,4.877644229862896,26.79140769191056,996.9430324669376,132.19
301,4.136997865709369,-3.5786234828461083,1020.1292839789908,102.98
302,14.689801894499256,37.12955108096604,1008.602432168465,285.54
303,14.893972675422344,-2.6612922356837414,1005.6333862978208,278.52
304,17.023457832960545,19.35833508854817,994.674441160406,315.66
305,18.974009341898554,26.90772337529124,1026.587685971641,328.03
306,24.46874574817576,34.19361056857385,999.8507520618596,425.58
307,14.358607662626296,27.133911945959248,984.3546383397886,254.46
308,10.105042404707412,31.077763738140632,1010.85332580589,210.48
309,20.49409628491148,10.275258664426271,985.69191967383,359.13
310,8.958309527765632,31.66713011859305,997.2611571400846,189.91
311,12.657371255523994,-1.3948319126896185,1005.3705969358904,228.1
312,4.726040389529851,35.26674952272374,1023.7111262342588,111.94
313,3.557716355140065,19.64165692691813,1004.677329017006,109.34
314,24.17826512291435,31.778399648312217,1015.1129383015832,403.19
315,21.39156265126853,15.354322803323504,1029.6408419499537,375.51
316,18.31143253406136,23.960996283843624,986.574455994899,311.0
317,11.996964777113938,18.688119742125096,993.736576275976,238.44
318,6.812475041558607,27.92152847898993,999.7288037798824,139.86
319,6.441614938763893,-1.326650808623469,1001.0914089269417,152.15
320,8.505343759621098,-2.284156220424629,1000.5510537632772,183.84
321,15.08298662353465,6.119645530456591,1025.3805501278275,269.28
322,18.72111029940137,2.1795106050934754,1015.7016322233428,336.64
323,17.524342287790088,34.23026049664907,1010.3952607045352,315.47
324,9.158545732810742,4.864629431111995,995.4686358931392,181.99
325,24.00703617459027,38.91393651186091,1021.1895192110647,400.02
326,19.233732167306908,10.160310629699808,1027.7530255742497,318.88
327,15.195789155250814,3.195306205991468,1021.0599141275112,281.43
328,16.45785641715575,30.53643282141156,980.0782552595736,281.22
329,12.23120137341138,24.641849897539423,1011.8200685091704,234.42
330,8.450081769025465,17.418807240391253,982.556769072105,174.12
331,10.831398930327754,19.991359792193407,992.880361016686,219.26
332,19.67261443021612,27.36408002225187,982.9762350173886,342.07
333,3.316656749854629,5.280463359908442,1010.1897726474692,96.46
334,5.553598091152157,39.83502622255339,1014.3294956746304,140.62
335,4.0120581244785605,38.86569229660524,985.7243819032952,113.53
336,3.8960336510173432,24.26465588561216,999.191944152249,111.6
337,21.82013284824216,3.979410291811531,1002.8118254477772,381.99
338,18.48047290636052,25.610270909408108,998.452651088046,311.85
339,13.431824239921154,-1.7510715959370868,986.0512500242596,259.05
340,5.152351534322032,-3.620637400738727,1000.9473895093738,133.41
341,13.815549252570312,6.595729983004615,1017.5589023904208,247.07
342,13.416378957172444,15.818033053269232,983.5503832266628,248.8
343,6.810441138020334,34.072262743377124,984.0090007040952,151.76
344,12.544736283235409,27.72260813948386,997.7385645917992,236.83
345,11.767104156742215,28.421793453999143,1027.0862855809462,229.85
346,16.54870215714876,14.147200050163391,1013.4286323361456,312.54
347,16.972060319088165,10.567074664613331,1013.9334978336284,315.4
348,3.9966882149849794,11.696744334307123,998.0959995418932,96.83
349,11.241477521782366,39.44423036812261,1009.6830395604268,224.84
350,16.7689181457132,-3.1950863864382884,980.5065592013872,314.82
351,14.068997688761929,34.01641732551018,1011.8048023204772,264.9
352,21.84277650614309,21.040393385757703,1025.6643473788115,388.55
353,17.491259895616793,14.737693863531572,1010.628673417241,332.49
354,6.584557395791453,27.636594718681145,1023.6849296733172,159.01
355,4.552512442809457,16.90010236411163,1016.1986527733048,120.78
356,17.133224120538944,34.304045713674725,986.0279208201844,317.45
357,3.58324883191568,35.53158388050663,1025.122665364292,105.2
358,15.887062788016191,13.977441709305497,983.3221922177888,288.54
359,23.685065311349067,7.457250875577321,1006.6983736273882,401.76
360,15.660431913269337,21.6557647867013,987.1068561896728,300.54
361,11.539738376543482,36.05635055275109,980.5853305365451,214.91
362,17.152340805731768,4.479798505254996,1001.101713006382,322.61
363,13.081563590813364,23.033496260356724,994.7520353827078,251.22
364,15.003569364950568,23.420209904163425,1004.3000246898802,261.06
366,11.494258031617033,0.9205458307266916,982.1869536154474,201.41
367,24.14619240412611,27.212123410693984,986.1501647561872,418.45
368,22.9177141230334,35.906463429953845,1007.9321198225211,402.62
369,7.307404965364522,3.085739899160888,997.1583676586328,153.69
370,4.52594861925364,5.689449621574493,1016.4586743774724,119.12
371,5.217116030303386,38.71277923187378,1012.614582429597,147.8
372,3.400880164334094,3.143962871927039,1022.2802181494952,95.96
373,5.0777451366304245,33.447329201631064,1014.6246413334612,115.58
374,18.02614901515985,17.152503540161565,1001.4965538695074,335.21
375,4.566150266125038,6.125398348142968,1013.6483311197215,138.12
376,10.017463866462748,34.183745557263016,993.769058712771,200.3
377,21.587256841328,15.038736475119949,995.3156749389108,383.92
378,3.511982586188169,18.16678092683605,1019.4492579960396,116.09
379,20.91830661695659,11.165501622989456,1002.3209758200792,356.35
380,9.200805045014798,21.68278831457173,1019.9190170259176,183.16
381,5.599626207676438,2.3585742663260243,1021.121118683414,146.3
382,18.32821763801132,12.598669149329233,1022.8781168830642,341.77
383,16.83674262915745,38.62355450508794,1025.8317617920604,308.18
384,22.304384297595163,6.61600447155074,1001.5492610256648,375.77
385,19.17156296368549,24.55314990435815,995.943340916057,357.44
386,20.676580468466668,9.63355289011127,1009.1099373297056,354.84
387,9.204760596568743,29.80629065589703,998.5586211718812,184.72
388,6.903669963153902,0.889314732325742,1010.0537083400116,156.98
389,19.513524536098885,38.64194702853451,1015.2792931321912,358.24
390,20.75036426387981,15.420529362263768,1014.4202509246068,369.8
391,24.791113124014814,5.622270850590878,998.727644351006,426.02
392,12.077588892051384,-1.6926463701494303,988.3430100849376,235.8
393,11.18439788744123,2.6391057289393336,1001.5264669231104,218.2
394,20.08108513632393,18.389827685020794,987.1297072040954,356.8
395,10.497677885566391,10.165142939407884,1024.5048517591904,182.17
396,23.476661163278425,32.299751464717424,997.2938730368928,399.18
397,21.88508054054626,14.389938564781268,987.722987361166,380.69
398,12.437868602250404,6.192142266443346,981.2723879952875,225.06
399,19.519163491412943,22.771524397181352,1012.2911193143242,346.65
400,19.59994322986301,26.804974759845063,1011.8451158727372,341.95
401,5.268725114390517,2.516885855542744,997.0302083290646,146.59
402,22.856163946950467,2.5428647329742944,983.5855944423826,408.57
403,14.115552193852857,-3.3497857879905664,1000.4814447447616,257.08
404,21.18206425437032,28.138090677953823,995.5608747531696,366.22
405,10.041091222673458,24.87120374298123,1013.8560319867504,199.88
406,22.70151102691641,16.358389408741626,1010.2889624726344,386.01
407,11.562436932151588,32.987670203613874,998.229686409877,225.39
408,3.238428332566564,31.255156882752395,990.8946277127496,90.99
409,22.9184034812238,21.34094639785385,1029.4017983077797,382.47
410,5.008306889294938,34.07220762309664,1002.7000810598056,131.35
411,10.024900026989126,4.2628544516545706,1014.4137117890118,206.67
412,23.90136327511771,0.0363828728977546,987.027648378918,400.48
413,23.913357232626232,7.138732518264533,1004.2794849829698,417.65
414,15.615633538712297,-2.4310914759808315,981.3768359934732,277.92
415,16.900418667735586,18.90262876004644,1005.2727558955226,306.04
416,12.865801483523034,37.14725615327327,1028.2008703558852,251.19
417,9.45063697735742,-3.229540669917066,999.21033564929,191.42
418,10.23061999813815,0.4949461304512059,981.9498006287456,208.01
419,17.795406033694846,15.348956272754588,981.5477895459672,311.77
420,19.55223964762896,37.02437578875572,999.3993379973434,341.32
421,20.414738961968663,9.227024723953772,988.0012468231596,354.16
422,20.371599141480186,17.82556639097766,981.1676048164092,348.11
423,5.0065342670711885,-3.129221342732356,1017.8106806975088,123.33
424,13.877246703456793,1.6754440432939983,1002.9261504440946,242.67
425,4.266292720366174,39.39835553314811,994.4622385986328,109.08
426,15.08963541112218,38.430341339622046,1025.004159150824,273.5
427,12.713671030214297,-4.777700857951567,985.8069480100264,238.14
428,22.5294920206826,37.83153034404575,1027.795941447766,385.53
429,10.720130276145731,23.760397201697515,995.6983358688676,210.18
430,5.575474361407329,34.056323253401,1024.420183615434,138.43
431,6.145817005162389,15.46329350352366,1010.1471438239732,150.93
432,19.75323389778439,18.20182128606626,1021.3353679870744,339.8
433,16.600797392957745,16.99809611156141,1029.2006581605233,286.98
434,5.224698874701385,25.00889158957469,994.4202718909372,117.95
435,4.850349734529944,1.2843064640340804,1028.0567742703795,117.88
436,18.42132089210064,-3.651188455729492,999.474094745121,322.8
437,4.600786140012257,8.85684737160359,999.275595236846,111.31
438,21.08092130438784,26.7106343231491,997.0193552127251,353.25
439,18.53732899744292,4.083405345532677,1007.0703803673792,323.5
440,4.789673174121795,25.30445949962128,987.7072521589243,123.66
441,4.866429709874222,38.64604207482717,1007.6855742679004,128.95
442,24.70607072702586,-0.7744677894761729,1007.0852406205,415.02
443,11.233957506634647,25.26709532013068,1018.0950906302436,214.38
444,11.1541272354716,14.968759868705703,1021.6824980968792,208.04
445,20.881590479665057,34.06640144698774,1002.0220675156212,362.91
446,23.83946870244489,2.9717405251323656,995.1166624675748,399.11
447,24.69202340410316,26.168167850177404,992.9667448658548,426.11
448,19.574320075696715,32.71518803416496,989.7311918352436,325.76
449,11.277710881680148,37.50763987633105,982.8823791099512,215.57
450,4.837015767370713,25.746161273034065,997.1223989417356,125.57
451,20.09723215040361,17.37286438037923,993.5123846065392,353.3
452,15.284893494187711,22.803125809054624,1028.3208692933204,306.2
453,12.332884203433478,34.10072430154232,1007.8854413125022,238.49
454,22.93979647208419,20.677438598747337,997.3638519515254,384.06
455,5.44634461073533,-3.632582313642341,1009.0233800496848,130.74
456,13.837752294398902,36.892691297814,986.9598350672848,239.8
